NAME_CANDIDATE,CON_LOC,CON_LOCAL,CON_LITERAL,CON_INVOCATION,CON_IF,CON_CONDITIONAL,CON_SWITCH,CON_VAR_ACCESS,CON_TYPE_ACCESS,CON_FIELD_ACCESS,CON_ASSERT,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_PACKAGE,LOC_CANDIDATE,NUM_LOCAL,NUM_LITERAL,NUM_INVOCATION,NUM_IF,NUM_CONDITIONAL,NUM_SWITCH,NUM_VAR_ACCESS,NUM_TYPE_ACCESS,NUM_FIELD_ACCESS,NUM_ASSIGN,NUM_TYPED_ELE,NUM_PACKAGE,LOC_RATIO,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,TYPED_ELEMENTS_COUPLING,TYPED_ELEMENTS_COHESION,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
getContent,6,4,1,8,0,0,0,10,5,1,0,0,31,52,6,1,1,4,1,0,0,4,2,0,0,13,25,0.5,1,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.666666666666667,1,0,0.666666666666667,0
findScriptFileByPath,15,2,1,7,1,0,0,13,3,0,0,1,44,66,8,0,1,5,2,0,0,6,4,2,0,17,42,0.347826086956522,1,0.8,0.333333333333333,1,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0
createModifiableModel,4,2,0,4,0,0,0,7,2,0,0,0,15,35,4,1,0,1,0,0,0,2,1,0,0,7,11,0.5,0.5,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,0.5,0,0.333333333333333,0,1,0.333333333333333,1,0,1,0
commit,4,2,0,4,0,0,0,7,2,0,0,0,15,35,86,25,1,51,11,0,0,92,21,19,2,257,408,0.955555555555556,1,1,0.4,0.2,1,0,0.2,0,1,0.1,1,0.9,0.1,0.6,1,0.5,1,1,0.8,0.1
isEnabled,4,3,0,7,0,0,0,8,2,0,0,0,22,28,20,5,1,12,4,0,0,19,10,1,1,68,82,0.833333333333333,1,0,1,0,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.5,1,0,0.75,0
getBackgroundColor,72,20,1,49,10,7,0,127,29,15,1,1,296,470,18,5,1,8,4,1,0,16,5,1,2,48,66,0.2,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.25,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333
updateTemplateIcon,5,3,0,15,0,0,0,13,4,0,0,0,49,57,10,3,1,11,1,0,0,10,3,1,0,40,45,0.666666666666667,1,1,0.428571428571429,0.285714285714286,1,0,0.142857142857143,0,1,0.142857142857143,1,0,0.142857142857143,0,1,0.428571428571429,1,0.107142857142857,0.571428571428571,0.428571428571429
calcWords,22,4,1,16,3,1,0,20,12,5,0,0,74,101,17,5,1,11,1,0,0,14,4,0,0,48,92,0.435897435897436,1,0.5,0.142857142857143,0.142857142857143,0,0,0,0,1,0.142857142857143,1,0,0.142857142857143,0,1,0.142857142857143,1,1,0.714285714285714,0.285714285714286
off,6,0,0,5,1,0,0,4,6,4,0,1,17,24,7,0,1,3,1,0,0,1,4,1,0,15,13,0.538461538461538,0.333333333333333,0,0.25,0,0.333333333333333,0,0.25,0,1,0.25,0.444444444444444,0,1,0,1,0.5,0.433333333333333,0,1,0
setLivePreview,9,0,0,4,2,0,0,7,9,7,0,1,24,33,9,0,1,3,2,0,0,7,7,6,1,30,34,0.5,1,1,1,0.666666666666667,1,1,1,0.666666666666667,1,0.333333333333333,0.5,0,1,0,1,1,0,0,0,0
setLivePreview,5,0,0,3,1,0,0,1,4,1,0,0,11,13,9,0,1,3,2,0,0,7,7,6,1,30,34,0.642857142857143,1,1,1,0.666666666666667,1,1,1,0.666666666666667,1,0.333333333333333,0.7,0,1,0,1,1,0,0,0,0
generateResult,12,1,0,7,2,0,0,10,10,6,0,1,35,45,20,5,1,15,2,1,0,38,13,19,4,95,128,0.625,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.55,0.333333333333333,0.333333333333333,1,0.666666666666667,1,0.790322580645161,0.333333333333333,1
findSubNodeTypes,45,12,0,34,9,0,0,51,10,0,0,4,141,224,9,3,1,6,1,0,0,12,0,0,1,27,60,0.166666666666667,1,0.5,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0.529411764705882,0.333333333333333,1
getPreviousAdjacentNodeOfTargetType,45,12,0,34,9,0,0,51,10,0,0,4,141,224,31,5,1,17,4,0,0,27,6,0,2,101,148,0.407894736842105,1,1,0.125,0.125,0,0,0,0,1,0.125,1,0.5,0.125,0.125,1,0.5,1,0.324324324324324,0.125,0.375
deriveNodeOfTargetType,45,12,0,34,9,0,0,51,10,0,0,4,141,224,11,2,1,5,2,0,0,11,0,0,1,22,51,0.196428571428571,1,1,0.666666666666667,0.666666666666667,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.666666666666667,0.073529411764706,0,0.666666666666667,0
deriveNodeOfTargetType,29,5,0,17,4,0,0,27,6,0,0,2,101,148,11,2,1,5,2,0,0,11,0,0,1,22,51,0.275,1,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.666666666666667,0.106382978723404,0,0.666666666666667,0
createProjectDir,5,2,0,5,1,0,0,7,6,4,0,1,23,38,7,2,1,3,1,0,0,8,5,4,0,27,43,0.583333333333333,1,0,0.25,0,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.25,1,0.863636363636364,0.25,1
logArgs,53,5,1,31,9,0,0,58,18,6,0,0,164,234,9,2,1,4,1,0,0,7,1,1,0,20,33,0.145161290322581,1,0.071428571428572,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.066666666666667,0,0.333333333333333,0,1,0.666666666666667,1,0.031914893617021,0.333333333333333,0.666666666666667
getSpacesPanel,7,1,0,5,1,0,0,8,5,4,0,2,24,41,7,1,1,2,1,0,0,4,1,0,0,10,19,0.5,1,0.5,0.5,0.25,0,0,0,0,1,0.25,1,0,0.25,0,1,0.5,1,0.325,0.25,0.75
populateWithAssociatedFields,19,4,1,15,1,0,0,17,6,8,0,4,54,98,11,3,1,4,2,0,0,10,1,1,0,21,45,0.366666666666667,1,1,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,0.5,0,0.333333333333333,0,1,0.333333333333333,0.5,0,0.333333333333333,0
calculateSelectedTextRectangle,26,7,0,6,5,1,0,44,19,18,0,7,116,97,14,7,0,12,0,0,0,34,19,18,6,94,127,0.35,1,1,0.153846153846154,0.230769230769231,1,0.857142857142857,0.230769230769231,0.307692307692308,1,0.076923076923077,0.857142857142857,0,0.307692307692308,0,1,0.153846153846154,0.925925925925926,0,0.538461538461538,0
getMaxColumnInsideRange,12,7,0,12,0,0,0,34,19,18,0,6,78,127,12,6,1,6,1,0,0,17,4,4,1,44,41,0.5,1,0,0.6,0,1,0,0.6,0,1,0.2,0.4,0,0.6,0,1,0.6,0.530612244897959,0.23728813559322,1,0.6
calculateAffectingSettings,4,3,0,5,0,0,0,12,4,1,0,0,26,84,6,4,0,4,0,0,0,7,1,0,0,18,35,0.6,1,0.333333333333333,0.4,0.2,0,0,0,0,1,0.2,1,0,0.2,0,1,0.4,1,0.444444444444444,0.2,0.6
doStoreAlignmentMapping,1,0,0,2,0,0,0,4,2,0,0,0,8,30,6,1,1,3,1,0,0,8,2,2,1,20,61,0.857142857142857,1,1,0.666666666666667,0.666666666666667,1,0,0.666666666666667,0,1,0.333333333333333,0.666666666666667,0,0.666666666666667,0,1,0.666666666666667,1,0,1,0
collectBlocksToModify,16,2,0,9,4,0,0,14,15,10,0,2,51,76,13,5,1,8,2,0,0,15,2,2,1,38,62,0.448275862068966,1,1,0.25,0.25,1,0,0.25,0,1,0.25,0.133333333333333,0,0.5,0,1,0.25,1,0.5,0.25,0.75
getAlignOffsetBefore,18,6,0,8,3,0,0,20,3,1,0,0,53,53,10,1,1,2,2,0,0,5,1,0,0,17,27,0.357142857142857,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,0.5,0,0.333333333333333,0,1,0.666666666666667,0,0,0,0
positionAfterWrappingIsSuitable,9,0,0,8,3,0,0,10,5,2,0,0,30,63,17,5,1,11,1,0,0,17,4,2,0,41,59,0.653846153846154,1,0.714285714285714,0.8,0.4,1,0,0.2,0,1,0.2,1,0,0.2,0,1,0.8,0,0,0,0
getWrapToBeUsed,52,9,0,28,12,0,0,61,19,12,0,4,152,258,25,2,1,6,7,0,0,19,6,4,0,45,98,0.324675324675325,1,0.6,0.25,0.75,1,0.5,0.25,0.25,1,0.25,1,0.142857142857143,0.25,0.5,1,0.25,1,0,0.25,0
getLastNestedCompositeBlockForSameRange,15,4,0,6,3,0,0,13,2,0,0,0,35,43,19,3,1,7,3,0,0,17,2,0,2,45,75,0.558823529411765,1,1,0.2,0.4,0,0,0,0,1,0.2,0.666666666666667,0,0.4,0,1,0.2,0.434782608695652,0,0.2,0
getLastNestedCompositeBlockForSameRange,8,2,0,5,2,0,0,6,2,0,0,0,21,35,19,3,1,7,3,0,0,17,2,0,2,45,75,0.703703703703704,1,0,0.8,0,0,0,0,0,1,0.2,0.666666666666667,0,0.4,0,1,0.8,0.476190476190476,0,0.2,0
getLastChildOf,43,6,0,24,9,0,0,39,4,2,0,4,110,123,10,2,1,5,2,0,0,6,2,0,0,21,39,0.188679245283019,1,0.2,0.2,0.2,0,0,0,0,1,0.2,1,0.25,0.2,0.2,1,0.2,0.578947368421053,0,0.6,0
getChildAttributesInfo,21,7,0,10,5,0,0,23,7,2,0,1,70,80,30,5,1,16,6,0,0,34,6,2,4,83,172,0.588235294117647,1,0.75,0.666666666666667,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.666666666666667,1,0,0.333333333333333,0
getNewChildPosition,21,7,0,10,5,0,0,23,7,2,0,1,70,80,17,4,1,6,3,0,0,13,2,0,0,35,48,0.447368421052632,1,1,0.25,0.25,0,0,0,0,1,0.25,1,0.142857142857143,0.25,0.25,1,0.25,1,0,0.5,0
processBlocksBefore,21,7,0,10,5,0,0,23,7,2,0,1,70,80,9,2,1,8,0,1,0,13,3,3,1,38,42,0.3,1,1,0.6,0.4,1,0.333333333333333,0.2,0.2,1,0.4,0.333333333333333,0,0.2,0,1,0.6,1,0,0.2,0
getWhiteSpaceAtOffset,11,5,0,8,2,0,0,18,3,0,0,0,40,111,12,1,1,7,3,0,0,9,0,0,0,22,39,0.521739130434783,1,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.666666666666667,0,0,0,0
calcIndent,21,6,1,19,3,0,0,37,6,0,0,0,79,267,12,1,1,8,1,0,0,14,1,0,2,30,93,0.363636363636364,1,0,0.4,0,0,0,0,0,1,0.2,0.5,0,0.2,0,1,0.4,0.041666666666667,0,0.2,0
getEndOffset,38,2,0,21,10,0,0,51,31,29,0,4,135,244,11,3,1,7,2,2,0,13,5,5,1,43,30,0.224489795918367,1,1,0.5,0.25,1,0.5,0.25,0.25,1,0.25,0.142857142857143,0,0.75,0,1,0.5,0.115537848605578,0,0.75,0
buildFrom,20,5,0,15,3,0,0,28,7,4,0,0,62,123,26,5,1,18,5,0,0,36,10,3,1,89,273,0.565217391304348,1,0,0.5,0,1,0,0.125,0,1,0.125,0.625,0,0.5,0,1,0.5,1,0,0.375,0
calcLeftRespNeighborIndex,13,1,0,4,3,0,0,17,12,10,0,5,49,47,12,3,1,3,1,0,0,13,2,2,2,34,11,0.48,1,1,0.5,0.25,0.666666666666667,0,0.5,0,1,0.25,0.166666666666667,0,0.5,0,1,0.5,0.666666666666667,0.152173913043478,0.5,0.5
getInitialLines,26,7,0,14,2,0,0,51,7,8,0,1,111,120,17,4,1,7,2,0,0,17,4,4,1,48,61,0.395348837209302,1,1,0.166666666666667,0.166666666666667,1,1,0.166666666666667,0.166666666666667,1,0.333333333333333,0.4,0,0.333333333333333,0,1,0.166666666666667,1,0.314285714285714,0.666666666666667,0.333333333333333
parse,8,1,0,3,1,0,0,22,12,13,1,4,51,56,25,6,1,1,0,0,1,26,1,1,5,55,31,0.757575757575758,1,1,0.142857142857143,0.142857142857143,1,0,0.142857142857143,0,1,0.142857142857143,0.142857142857143,0,0.142857142857143,0,1,0.142857142857143,0.384615384615385,0,0.571428571428571,0
parse,38,9,1,7,2,1,1,47,13,9,2,9,120,79,25,6,1,1,0,0,1,26,1,1,5,55,31,0.396825396825397,1,1,0.285714285714286,0.285714285714286,0.5,0,0.142857142857143,0,1,0.142857142857143,0.083333333333333,0,0.142857142857143,0,1,0.285714285714286,0.298507462686567,0,0.571428571428571,0
getTargetElement,16,5,0,11,3,0,0,18,6,0,0,1,56,76,11,3,1,6,2,0,0,10,1,0,1,26,40,0.407407407407407,1,0.6,0.166666666666667,0.5,0,0,0,0,1,0.166666666666667,0.5,0,0.166666666666667,0,1,0.166666666666667,0.578947368421053,0.090909090909091,1,0.333333333333333
getEnteredName,5,1,0,5,1,0,0,8,3,3,0,0,20,29,5,2,0,4,0,0,0,4,1,0,0,12,20,0.5,1,0,0.5,0,0,0,0,0,1,0.25,1,0,0.25,0,1,0.5,1,1,0.75,0.75
removeExtension,15,5,1,9,1,0,0,23,4,2,0,2,56,86,6,1,1,3,1,0,0,6,3,0,1,16,44,0.285714285714286,1,0.5,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.666666666666667,0,1,0.666666666666667,1,0,0.666666666666667,0
getInitialText,3,3,0,7,0,0,0,14,5,0,0,0,30,109,29,6,1,16,8,0,0,20,16,3,0,76,147,0.90625,1,0.8,0.111111111111111,0.444444444444444,1,0,0.111111111111111,0,1,0.111111111111111,1,1,0.444444444444444,0.222222222222222,1,0.555555555555556,1,1,0.666666666666667,0.111111111111111
getContextElement,16,4,1,23,3,0,0,14,9,0,0,0,66,89,9,2,1,3,2,0,0,8,0,0,1,18,37,0.36,1,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.666666666666667,0.8,0,0.666666666666667,0
getCopiedFqn,17,6,0,6,3,0,0,17,6,0,0,2,48,65,13,2,1,5,2,0,0,5,4,0,0,22,35,0.433333333333333,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,1,0.666666666666667,0.333333333333333,1,0.333333333333333,1,1,0.666666666666667,0.333333333333333
getCopiedFqn,10,3,0,4,2,0,0,7,4,0,0,0,28,32,13,2,1,5,2,0,0,5,4,0,0,22,35,0.565217391304348,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,1,0.666666666666667,0.333333333333333,1,0.333333333333333,1,1,0.666666666666667,0.333333333333333
getEventComponent,30,9,0,12,8,0,0,27,10,0,0,2,78,112,8,2,1,5,1,0,0,7,4,1,1,23,37,0.210526315789474,1,0.5,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,1,0.666666666666667,0.666666666666667
createPopup,27,7,1,18,5,1,0,24,8,0,0,2,73,94,11,3,1,5,2,0,0,11,3,0,0,26,62,0.289473684210526,1,0.6,0.333333333333333,0.5,0,0,0,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.333333333333333,1,0,1,0
getBookmarkToGo,15,3,0,12,3,0,0,15,2,0,0,1,43,59,6,1,1,3,1,0,0,5,2,0,0,15,26,0.285714285714286,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.666666666666667,1,0,1,0
storeSelection,59,15,0,34,8,1,0,60,22,13,0,1,158,272,16,7,1,7,2,0,0,17,4,4,1,45,58,0.213333333333333,1,0,0.428571428571429,0,1,0,0.428571428571429,0,1,0.142857142857143,0.2,0,0.428571428571429,0,1,0.428571428571429,1,0,0.571428571428571,0
restoreSelection,59,15,0,34,8,1,0,60,22,13,0,1,158,272,25,7,1,12,6,0,0,31,5,7,1,80,78,0.297619047619048,1,1,0.5,0.5,1,1,0.5,0.25,1,0.25,1,0.2,0.25,0.5,1,0.25,1,0.1875,0.75,0.5
setText,36,2,1,35,0,0,0,36,33,23,0,3,134,193,8,0,1,5,2,1,0,9,2,2,1,27,43,0.181818181818182,1,0,1,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,1,0.164383561643836,0,1,0
getSelectedNode,19,1,0,11,5,0,0,4,10,2,0,0,33,42,14,3,1,3,3,1,0,11,5,5,0,39,27,0.424242424242424,1,1,0.285714285714286,0.285714285714286,1,1,0.285714285714286,0.142857142857143,1,0.142857142857143,1,0.307692307692308,0.142857142857143,0.571428571428571,1,0.285714285714286,1,0.361702127659574,0.142857142857143,0.571428571428571
childrenChanged,5,2,0,3,1,0,0,4,3,0,0,0,15,19,7,1,0,2,1,0,0,5,4,3,1,18,14,0.583333333333333,1,1,0.5,0.25,1,0,0.25,0,1,0.25,1,0,0.75,0,1,0.75,1,0.428571428571429,0.25,1
getValidSelectedElements,5,1,0,5,1,0,0,3,5,1,0,0,18,20,8,2,1,2,1,0,0,5,2,1,0,16,18,0.615384615384615,1,0,0.666666666666667,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.666666666666667,0.538461538461538,0,1,0
findExtensionsDirectoryImpl,14,4,0,6,3,0,0,12,4,0,0,0,33,64,13,2,1,8,3,0,0,11,2,0,0,38,64,0.481481481481482,1,1,0.666666666666667,0.166666666666667,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.166666666666667,0.166666666666667,1,0.666666666666667,1,0.857142857142857,0.166666666666667,1
extractBundledResources,8,1,1,8,2,0,0,5,5,0,0,0,25,29,16,4,1,6,3,0,0,12,4,0,0,34,67,0.666666666666667,1,1,0.2,0.4,0,0,0,0,1,0.2,1,0,0.6,0,1,0.6,1,1,0.6,0.6
getFilesToAdd,8,4,0,4,1,0,0,8,3,1,0,0,22,41,14,5,1,6,2,0,0,10,2,0,0,27,57,0.636363636363636,1,1,0.2,0.2,0,0,0,0,1,0.2,1,0,0.2,0,1,0.2,1,0.833333333333333,0.4,1
getNodesToAdd,12,3,0,17,3,0,0,15,7,0,0,0,56,87,20,5,1,8,4,1,0,18,10,0,2,55,104,0.625,1,1,0.428571428571429,0.428571428571429,0,0,0,0,1,0.142857142857143,1,1,0.285714285714286,0.285714285714286,1,0.428571428571429,1,0,0.571428571428571,0
getStructure,5,0,0,6,1,0,0,2,2,1,0,0,10,10,4,1,0,1,0,0,0,2,1,0,0,6,8,0.444444444444444,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,1,0
isEnabled,10,5,0,7,2,0,0,10,5,0,0,0,33,50,4,2,1,2,0,0,0,5,2,0,0,19,22,0.285714285714286,1,0.5,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.5,0.666666666666667,0.333333333333333
checkAppendExtension,11,2,1,12,2,0,0,18,5,0,0,2,41,202,6,1,1,2,1,0,0,6,0,0,1,13,34,0.352941176470588,1,0.5,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0
createFile,30,5,1,29,2,4,0,52,37,31,0,9,181,241,11,2,1,6,2,0,0,11,8,5,0,40,54,0.268292682926829,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.166666666666667,1,0.166666666666667,1,0.114285714285714,0.166666666666667,0.666666666666667,1,0.333333333333333,1,0.185840707964602,0.5,0.833333333333333
setShowInternalMessage,33,1,1,26,0,0,0,35,46,32,0,9,189,246,11,0,1,14,1,0,0,19,24,18,0,116,110,0.25,1,1,0.25,0.25,1,0.75,0.25,0.75,1,0.25,0.5,0.4,0.25,0.25,1,0.25,0.441860465116279,0.279279279279279,0.75,1
loadCombo,13,3,1,11,0,0,0,15,14,8,0,0,83,90,27,5,1,12,4,0,0,20,11,8,1,74,106,0.675,1,1,0.4,0.2,1,0,0.2,0,1,0.2,1,1,0.4,0.2,1,0.4,1,0.545454545454545,0.6,0.6
createAndAddToPanel,14,4,0,7,3,0,0,12,3,0,0,0,32,54,27,7,1,20,3,0,0,29,7,0,2,75,128,0.658536585365854,1,1,0.272727272727273,0.363636363636364,0,0,0,0,1,0.090909090909091,1,0,0.090909090909091,0,1,0.272727272727273,1,0.185185185185185,0.545454545454545,0.363636363636364
appendNode,4,2,1,6,0,0,0,6,4,2,0,0,22,34,17,4,1,11,2,0,0,20,2,1,2,47,131,0.80952380952381,1,0.75,0.4,0.6,0.5,0,0.2,0,1,0.2,0.5,0,0.4,0,1,0.4,1,0.714285714285714,0.4,0.8
collectElements,13,6,0,6,2,0,0,11,7,2,0,0,35,61,18,4,1,5,4,0,0,12,3,0,0,33,70,0.580645161290323,1,0,0.5,0,0,0,0,0,1,0.166666666666667,1,0.5,0.166666666666667,0.333333333333333,1,0.5,0.647058823529412,0,0.5,0
getSelectedDescriptors,8,4,0,4,1,0,0,6,3,0,0,0,20,39,21,7,1,7,4,0,0,19,5,4,0,52,78,0.724137931034483,1,1,0.428571428571429,0.285714285714286,1,0,0.285714285714286,0,1,0.142857142857143,1,0.8,0.142857142857143,0.571428571428571,1,0.428571428571429,1,1,0.571428571428571,0.428571428571429
getSelectedDescriptors,11,4,0,5,2,0,0,9,2,0,0,0,30,49,21,7,1,7,4,0,0,19,5,4,0,52,78,0.65625,1,1,0.428571428571429,0.285714285714286,1,0,0.285714285714286,0,1,0.142857142857143,1,0.8,0.142857142857143,0.571428571428571,1,0.428571428571429,1,1,0.571428571428571,0.428571428571429
appendActions,4,2,0,4,0,0,0,6,3,0,0,0,18,32,10,1,1,12,1,0,0,11,6,1,0,37,76,0.714285714285714,1,1,0.285714285714286,0.142857142857143,1,0,0.142857142857143,0,1,0.142857142857143,1,0.666666666666667,0.142857142857143,0.285714285714286,1,0.285714285714286,1,0,0.142857142857143,0
hasFocus,33,6,0,22,10,1,0,27,22,10,0,2,111,146,10,2,1,4,1,0,0,6,2,1,1,21,26,0.232558139534884,1,0.666666666666667,0.25,0.25,0.333333333333333,0,0.25,0,1,0.25,0.5,0.066666666666667,0.25,0.25,1,0.25,0.666666666666667,0,0.5,0
lastIndexOf,17,5,1,16,4,1,0,25,10,4,0,0,72,116,26,5,1,7,5,0,0,28,1,0,3,61,50,0.604651162790698,1,1,0.2,0.2,0,0,0,0,1,0.2,1,0,0.2,0,1,0.2,1,0.4,0.2,0.8
surroundWithSlashes,17,5,1,16,4,1,0,25,10,4,0,0,72,116,16,2,0,3,4,0,0,19,7,7,2,39,71,0.484848484848485,1,0,1,0,0.8,0,0.571428571428571,0,1,0.142857142857143,0.636363636363636,0,0.857142857142857,0,1,1,0.594594594594595,0,1,0
sdkPath,5,2,0,3,1,0,0,4,3,0,0,0,15,24,9,1,1,3,2,0,0,7,2,1,1,20,28,0.642857142857143,1,1,0.5,0.5,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.5,1,0.9375,0.25,1
getModuleNames,13,4,1,13,2,0,0,16,1,0,0,3,51,75,18,6,1,11,2,0,0,14,5,0,0,46,75,0.580645161290323,1,1,0.25,0.375,0,0,0,0,1,0.25,1,1,0.25,0.125,1,0.25,1,1,0.25,0.375
getActionText,9,1,1,13,2,0,0,15,3,0,0,0,42,104,11,2,1,10,2,0,0,6,4,0,0,28,57,0.55,1,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.666666666666667,0
getTopLevelGroupNames,18,6,0,14,2,0,0,18,6,2,0,0,56,114,9,3,1,5,1,0,0,7,0,0,0,18,47,0.333333333333333,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,0.6,0.36,1,1
filterRules,49,17,0,33,10,0,0,49,11,5,0,0,125,266,17,5,0,3,3,0,0,16,1,0,0,32,75,0.257575757575758,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,0.166666666666667,0,0.333333333333333,0,1,0.333333333333333,0.5,0,0.333333333333333,0
calcParentToChildren,28,6,0,13,6,0,0,26,4,0,0,0,57,213,40,14,1,14,6,1,0,44,7,2,5,106,272,0.588235294117647,1,1,0.2,0.2,1,0,0.2,0,1,0.2,1,0.833333333333333,0.2,0.2,1,1,1,1,0.2,0.6
getChildren,7,3,0,3,1,0,0,5,2,0,0,0,15,33,16,6,1,11,0,0,0,10,4,0,0,36,69,0.695652173913043,1,0,0.285714285714286,0,0,0,0,0,1,0.285714285714286,1,1,0.285714285714286,0.142857142857143,1,0.285714285714286,1,0,0.571428571428571,0
getJdkIcon,20,6,1,15,4,1,0,20,7,1,0,0,59,81,7,2,1,3,1,0,0,5,1,1,0,13,22,0.259259259259259,1,1,0.5,0.25,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.5,1,0.631578947368421,0.25,1
renameModule,6,2,1,8,1,0,0,7,5,2,0,0,30,34,9,1,1,6,0,0,0,7,7,3,0,28,47,0.6,1,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0,0.666666666666667,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.777777777777778,0.333333333333333,1
childrenChanged,5,2,0,4,1,0,0,5,3,0,0,0,18,25,33,2,1,11,9,0,0,21,12,4,3,72,97,0.868421052631579,1,0,0.4,0,1,0,0.2,0,1,0.4,1,1,1,0.4,1,0.4,1,1,0.2,0.4
rebuildCache,3,1,0,4,0,0,0,2,1,0,0,0,9,11,10,2,0,9,1,0,0,9,0,4,0,20,27,0.769230769230769,1,0,0.285714285714286,0,1,0,0.285714285714286,0,1,0.142857142857143,0,0,0,0,1,0.285714285714286,0.764705882352941,0,0.857142857142857,0
getTodoItemCount,17,6,1,27,2,0,0,17,12,3,0,1,68,87,13,3,1,7,0,0,0,7,1,1,1,23,39,0.433333333333333,1,1,0.25,0.5,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.25,1,0.571428571428571,0.5,0.5
getFileCount,17,6,1,27,2,0,0,17,12,3,0,1,68,87,10,3,1,5,1,0,0,7,1,1,0,19,33,0.37037037037037,1,1,0.25,0.5,1,0,0.25,0,1,0.25,0.2,0,0.25,0,1,0.25,1,0.571428571428571,0.5,0.5
getTodoItemCount,5,2,1,9,1,0,0,3,4,0,0,0,19,19,11,2,1,7,0,0,0,5,1,1,1,20,29,0.6875,1,1,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0
getFileCount,5,2,1,9,1,0,0,3,4,0,0,0,19,19,12,3,1,5,2,0,0,7,0,1,0,19,18,0.705882352941176,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0
